evm.model.scaffold1.1905	A0A8V0XQC5	59.770	87	35	0	2	88	687	773	4.64e-22	100
evm.model.scaffold1.1163	A0A2I0UCG2	67.669	133	25	1	24	138	189	321	3.68e-49	172
evm.model.scaffold1.2502	A0A093BP58	87.826	115	11	1	1	112	132	246	3.55e-60	195
evm.model.scaffold1.2329	A0A8C9EV48	85.616	146	19	1	5	148	305	450	6.03e-82	258
evm.model.scaffold1.1494	A0A8V0Y471	99.375	480	3	0	40	519	92	571	0.0	970
evm.model.scaffold1.1926	A0A8C3M6L1	90.265	113	11	0	18	130	66	178	2.27e-67	218
evm.model.scaffold1.3080	A0A8V0ZRL8	40.860	186	82	5	2	172	253	425	1.67e-29	122
evm.model.scaffold1.11	A0A8B7I9I3	45.312	64	35	0	22	85	59	122	6.72e-11	67.8
evm.model.scaffold1.560	A0A2P4SZW1	100.000	200	0	0	1	200	1	200	3.13e-146	414
evm.model.scaffold1.650	Q6S5B0	89.691	97	10	0	1	97	78	174	7.13e-53	172
evm.model.scaffold1.3162	A0A8C9LD29	99.821	560	1	0	1	560	1	560	0.0	1171
evm.model.scaffold1.3237	A0A7K8H187	100.000	193	0	0	1	193	1	193	1.01e-141	402
evm.model.scaffold1.1791	A0A669QUR1	81.517	422	44	3	1	389	1	421	0.0	674
evm.model.scaffold1.728	A0A669R0I5	69.939	326	53	3	72	352	1	326	1.41e-150	440
evm.model.scaffold1.1659	A0A2I0UJ52	68.421	152	46	1	1	152	1	150	3.87e-64	202
evm.model.scaffold1.113	A0A8C9EQA4	94.643	336	17	1	1	335	1	336	0.0	642
evm.model.scaffold1.1156	A0A2I0U586	52.471	263	76	1	1	214	116	378	1.45e-84	267
evm.model.scaffold1.3455	A0A8C2SYW0	93.919	888	53	1	1	887	1	888	0.0	1702
evm.model.scaffold1.3383	A0A669PL67	88.211	246	29	0	61	306	107	352	4.34e-152	441
evm.model.scaffold1.5	A0A8C0GDT9	57.050	461	134	5	126	528	49	503	6.30e-171	521
evm.model.scaffold1.564	A0A8C2TZG0	83.918	342	54	1	345	686	35	375	0.0	578
evm.model.scaffold1.2294	A0A669R0I5	81.287	171	32	0	41	211	50	220	1.90e-91	283
evm.model.scaffold1.654	A0A669PFH0	98.010	201	3	1	1	200	1	201	1.44e-144	409
evm.model.scaffold1.1938	A0A8V0XYS0	77.273	132	30	0	7	138	56	187	6.92e-69	215
evm.model.scaffold1.369	A0A8B9CJ91	60.915	284	111	0	13	296	196	479	1.18e-110	351
evm.model.scaffold1.3165	A0A2P4SQ49	99.663	297	1	0	1	297	12	308	0.0	612
evm.model.scaffold1.2253	A0A7E6CIJ2	69.327	1767	458	18	1	1757	1	1693	0.0	2426
evm.model.scaffold1.3044	A0A669P6A4	93.366	1025	67	1	1	1025	1	1024	0.0	1893
evm.model.scaffold1.577	R0K4H0	76.316	38	9	0	9	46	36	73	1.50e-09	64.3
evm.model.scaffold1.855	A0A8V0Z1C6	97.851	2234	20	2	56	2289	21	2226	0.0	4548
evm.model.scaffold1.3452	A0A8V0Y3S3	98.731	1891	22	1	202	2090	1	1891	0.0	3815
evm.model.scaffold1.3230	A0A8C3K8T8	97.071	239	7	0	32	270	11	249	1.32e-169	478
evm.model.scaffold1.3004	A0A8C3Q296	96.129	310	11	1	1	309	18	327	0.0	606
evm.model.scaffold1.3087	A0A8C2YA36	88.272	324	37	1	1	323	36	359	0.0	586
evm.model.scaffold1.70	A0A6J3CJK7	83.358	1358	131	14	1	1336	674	1958	0.0	2194
evm.model.scaffold1.2538	A0A8C2TD01	99.363	157	1	0	1	157	1	157	6.68e-109	317
evm.model.scaffold1.1466	A0A2I0U9H5	54.088	159	60	4	25	171	9	166	1.14e-38	146
evm.model.scaffold1.703	A0A8C2YBY5	95.886	316	13	0	1	316	1	316	0.0	639
evm.model.scaffold1.2431	A0A8V0X4H3	97.710	393	9	0	1	393	42	434	0.0	815
evm.model.scaffold1.681	A0A8C2TK22	96.272	751	25	1	1	748	10	760	0.0	1425
evm.model.scaffold1.3335	A0A803YAB9	83.333	126	21	0	54	179	182	307	4.53e-68	220
evm.model.scaffold1.1595	A0A8C3KWU8	99.698	992	3	0	54	1045	1	992	0.0	1999
evm.model.scaffold1.3174	A0A8V0YJV9	99.408	169	1	0	1	169	196	364	5.29e-107	319
evm.model.scaffold1.465	A0A8C3PXM0	85.075	134	10	2	1	129	192	320	1.94e-71	228
evm.model.scaffold1.2055	A0A669QUR1	87.850	107	13	0	1	107	56	162	3.90e-58	196
evm.model.scaffold1.3627	A0A803YK49	86.413	184	25	0	1	184	141	324	6.32e-109	325
evm.model.scaffold1.941	R0LWH0	52.174	69	31	2	50	116	1	69	2.90e-10	62.8
evm.model.scaffold1.2992	A0A8C2Y7U6	96.552	145	5	0	1	145	1	145	1.26e-94	286
evm.model.scaffold1.171	A0A8C2TFC4	98.611	432	4	1	1	432	1	430	0.0	854
evm.model.scaffold1.2480	A0A8C2T9H0	99.694	653	2	0	1	653	27	679	0.0	1345
evm.model.scaffold1.3281	A0A8B9I2V1	50.407	246	59	3	1	183	1	246	1.38e-63	208
evm.model.scaffold1.3758	A0A803Y2R4	56.364	220	57	5	7	187	215	434	2.27e-64	215
evm.model.scaffold1.2487	A0A2I0TWJ2	63.732	284	90	1	2	272	214	497	1.78e-119	361
evm.model.scaffold1.2404	A0A669R0I5	87.500	224	28	0	38	261	71	294	4.92e-141	412
evm.model.scaffold1.1592	A0A8B9IYG6	57.554	139	56	2	18	155	506	642	3.12e-41	159
evm.model.scaffold1.3332	A0A669R0I5	82.741	197	25	3	1	188	215	411	8.00e-105	316
evm.model.scaffold1.2052	A0A669QUR1	84.375	512	74	1	1	512	1	506	0.0	882
evm.model.scaffold1.3031	A0A2I0TDN2	39.416	137	54	2	31	138	30	166	1.82e-19	90.5
evm.model.scaffold1.2995	A0A2I0UII6	71.831	71	20	0	1	71	13	83	5.96e-30	110
evm.model.scaffold1.136	A0A226ND91	88.789	223	16	1	148	370	11	224	1.11e-96	296
evm.model.scaffold1.2351	A0A8C2T717	98.834	1201	14	0	1	1201	16	1216	0.0	2486
evm.model.scaffold1.3611	A0A669P9J6	97.345	1243	33	0	365	1607	1	1243	0.0	2519
evm.model.scaffold1.3620	A0A8C2TED6	92.704	233	17	0	110	342	131	363	1.44e-153	451
evm.model.scaffold1.2668	A0A2I0TGY2	67.521	117	38	0	7	123	2	118	1.43e-50	166
evm.model.scaffold1.2444	A0A8V0YMQ7	83.088	136	21	1	65	198	14	149	2.21e-71	224
evm.model.scaffold1.1610	A0A7K9YEN9	99.329	894	6	0	1	894	1	894	0.0	1847
evm.model.scaffold1.1204	A0A7K8SFA6	68.182	308	97	1	220	526	3	310	2.87e-138	413
evm.model.scaffold1.1287	A0A2I0U1T0	55.882	170	48	4	1	162	11	161	7.51e-47	165
evm.model.scaffold1.2114	A0A8B9VCW6	59.821	112	37	2	1	105	5	115	1.19e-33	123
evm.model.scaffold1.437	A0A218V1C7	99.216	255	2	0	1	255	38	292	0.0	521
evm.model.scaffold1.1030	A0A669Q8D2	71.717	99	28	0	9	107	150	248	2.17e-41	150
evm.model.scaffold1.2741	A0A8V0XSX5	93.506	385	25	0	1	385	447	831	0.0	761
evm.model.scaffold1.318	A0A669QUR1	91.351	185	16	0	1	185	322	506	1.96e-114	344
evm.model.scaffold1.3593	A0A669PRC8	98.325	418	4	1	291	705	24	441	0.0	856
evm.model.scaffold1.1333	A0A094LDB9	69.149	94	24	1	47	135	51	144	3.75e-37	133
evm.model.scaffold1.1244	A0A7K8SFA6	71.613	155	44	0	63	217	185	339	1.36e-69	226
evm.model.scaffold1.605	A0A8C2TM70	98.106	1320	24	1	871	2190	1	1319	0.0	2636
evm.model.scaffold1.2701	A0A3M0JDJ2	94.444	72	3	1	7	77	60	131	8.49e-22	98.2
evm.model.scaffold1.1621	A0A3M0KZB9	95.455	44	2	0	127	170	33	76	1.88e-21	92.4
evm.model.scaffold1.910	A0A2I0THQ1	69.841	126	34	2	1	123	29	153	2.02e-50	169
evm.model.scaffold1.3554	A0A8C2SLP0	85.909	220	31	0	1	220	132	351	2.50e-125	382
evm.model.scaffold1.3308	A0A1D5NVV7	97.568	658	14	2	1	656	1	658	0.0	1313
evm.model.scaffold1.800	A0A8C3LJD3	88.382	482	56	0	1	482	161	642	0.0	882
evm.model.scaffold1.1839	A0A669QUR1	90.778	347	31	1	4	350	36	381	0.0	645
evm.model.scaffold1.2671	A0A8C3KY63	91.667	240	20	0	1	240	104	343	7.53e-160	457
evm.model.scaffold1.914	A0A8C5J316	99.630	270	1	0	134	403	31	300	0.0	562
evm.model.scaffold1.1037	A0A669Q8D2	70.833	96	28	0	9	104	150	245	1.67e-39	145
evm.model.scaffold1.699	A0A8C9F8X3	89.320	103	11	0	1	103	152	254	2.09e-59	193
evm.model.scaffold1.1280	A0A2I0UNR7	63.000	100	36	1	11	109	14	113	2.53e-35	127
evm.model.scaffold1.3348	A0A3M0JN66	86.802	197	25	1	4	199	31	227	6.86e-129	372
evm.model.scaffold1.1617	A0A669PAP0	99.485	388	2	0	1	388	1	388	0.0	788
evm.model.scaffold1.804	A0A8D0FLD9	59.140	93	37	1	332	424	8	99	3.62e-27	119
evm.model.scaffold1.372	A0A8V0XKA1	93.305	2106	141	0	1	2106	1	2106	0.0	4079
evm.model.scaffold1.314	A0A2P4T8Y0	93.269	416	28	0	1	416	1	416	0.0	808
evm.model.scaffold1.82	A0A8V1ADB3	66.592	895	293	2	102	996	88	976	0.0	1170
evm.model.scaffold1.142	A0A2I0TFV8	61.538	182	65	2	2	178	102	283	1.69e-62	208
evm.model.scaffold1.1861	A0A091J190	69.307	101	31	0	8	108	38	138	1.46e-43	151
evm.model.scaffold1.1247	A0A8C2U7G6	97.368	266	7	0	59	324	19	284	0.0	539
evm.model.scaffold1.2258	A0A5A9PI83	69.136	81	20	2	16	92	306	385	3.20e-09	62.8
evm.model.scaffold1.1171	A0A2I0U1J2	46.957	115	33	1	1	87	16	130	1.08e-21	94.4
evm.model.scaffold1.285	A0A8V0XSX5	93.927	494	30	0	1	494	338	831	0.0	971
evm.model.scaffold1.972	A0A8C2TVV6	95.101	1041	46	4	1	1040	23	1059	0.0	1979
evm.model.scaffold1.2836	A9CQL5	98.742	477	6	0	30	506	27	503	0.0	981
evm.model.scaffold1.3550	A0A2I0URV2	60.984	305	84	1	82	351	49	353	1.55e-119	363
evm.model.scaffold1.2781	A0A8C2TDT1	99.211	380	3	0	9	388	124	503	0.0	772
evm.model.scaffold1.823	A0A2P4T8E5	83.690	374	60	1	1	374	1	373	0.0	604
evm.model.scaffold1.1207	A0A8C3M6L1	88.927	289	32	0	1	289	96	384	0.0	530
evm.model.scaffold1.2117	A0A093KAN3	86.275	51	7	0	63	113	1	51	3.11e-24	97.1
evm.model.scaffold1.1284	A0A8V0Y510	73.453	614	130	6	2226	2810	2	611	0.0	741
evm.model.scaffold1.639	Q90811	87.826	115	14	0	1	115	132	246	4.29e-63	201
evm.model.scaffold1.2533	A0A8C2TED6	92.977	299	21	0	1	299	67	365	0.0	570
evm.model.scaffold1.310	A0A669QUR1	90.572	297	28	0	12	308	210	506	0.0	546
evm.model.scaffold1.497	A0A8B7IVE1	65.517	87	30	0	114	200	64	150	1.86e-29	117
evm.model.scaffold1.1034	A0A669Q8D2	71.717	99	28	0	9	107	150	248	2.50e-42	153
evm.model.scaffold1.2110	A0A835NR32	98.936	564	6	0	115	678	31	594	0.0	1173
evm.model.scaffold1.1614	A0A803YHP5	85.088	228	25	1	7	234	193	411	8.08e-132	387
evm.model.scaffold1.1200	A0A8V0ZW72	80.203	197	39	0	3	199	232	428	4.31e-110	337
evm.model.scaffold1.1933	A0A8C9EV48	87.671	146	14	1	3	148	315	456	7.54e-80	252
evm.model.scaffold1.426	A0A8C2SY42	96.324	408	14	1	1	408	255	661	0.0	805
evm.model.scaffold1.247	A0A8K0AUW9	65.152	198	68	1	1	198	22	218	1.91e-84	263
evm.model.scaffold1.452	A0A452UVZ2	77.390	544	123	0	87	630	13	556	0.0	899
evm.model.scaffold1.918	A0A8B9CEQ4	64.286	182	35	1	3	154	61	242	1.34e-72	231
evm.model.scaffold1.2121	A0A8V0XU39	97.233	795	17	4	1	793	44	835	0.0	1588
evm.model.scaffold1.3557	A0A8C3M6L1	87.739	261	32	0	1	261	95	355	4.86e-166	475
evm.model.scaffold1.3388	A0A2I0TFW7	75.758	66	14	1	2	67	8	71	1.14e-22	93.6
evm.model.scaffold1.519	A0A8C2TKK9	97.778	540	9	2	22	560	1	538	0.0	1088
evm.model.scaffold1.808	A0A669PAQ4	100.000	801	0	0	1	801	1	801	0.0	1666
evm.model.scaffold1.1240	A0A8V0XY13	60.241	166	37	2	23	159	101	266	2.84e-52	176
evm.model.scaffold1.2400	A0A672TU66	71.724	145	39	1	1	143	29	173	1.06e-68	218
evm.model.scaffold1.3201	A0A7L2VXI6	96.491	456	12	1	1	452	1	456	0.0	909
evm.model.scaffold1.2951	A0A803YK49	86.842	152	20	0	1	152	141	292	2.90e-87	270
evm.model.scaffold1.2395	A0A8C2TED6	93.966	232	14	0	1	232	134	365	3.37e-157	449
evm.model.scaffold1.3069	A0A3M0IVZ5	35.294	221	115	3	1	198	1	216	2.65e-24	110
evm.model.scaffold1.196	A0A8C2SMF0	99.496	397	2	0	1	397	1	397	0.0	815
evm.model.scaffold1.3241	A0A2P4S9D6	75.758	264	51	1	390	640	1	264	4.08e-114	377
evm.model.scaffold1.3177	A0A8V0YM27	99.583	720	3	0	1	720	44	763	0.0	1483
evm.model.scaffold1.879	A0A8V0Z8J3	99.155	592	5	0	1	592	1	592	0.0	1202
evm.model.scaffold1.3624	A0A093GZZ2	66.102	59	18	2	1	58	33	90	6.53e-13	71.6
evm.model.scaffold1.1168	A0A2I0U1J2	46.957	115	33	1	1	87	16	130	6.33e-22	94.4
evm.model.scaffold1.2440	A0A8C2T5M8	100.000	291	0	0	1	291	1	291	0.0	600
evm.model.scaffold1.1878	A0A803YK49	86.957	276	36	0	1	276	17	292	8.96e-171	489
evm.model.scaffold1.749	A0A1U7TDZ9	96.939	98	3	0	21	118	104	201	3.00e-64	204
evm.model.scaffold1.502	A0A8V0X7N5	98.350	303	5	0	1	303	1	303	0.0	618
evm.model.scaffold1.1551	A0A8C2U1Z6	95.944	567	21	2	1	566	1	566	0.0	1085
evm.model.scaffold1.3170	A0A226PIH0	95.252	337	9	1	1	337	1	330	0.0	650
evm.model.scaffold1.2091	A0A8C3M211	87.963	108	13	0	1	108	180	287	1.30e-64	211
evm.model.scaffold1.222	A0A093DYD2	84.677	124	19	0	13	136	33	156	1.96e-68	216
evm.model.scaffold1.2447	A0A669P2B5	98.387	2851	29	3	1	2851	1	2834	0.0	5801
evm.model.scaffold1.1458	A0A2I0U058	79.618	157	31	1	167	322	29	185	1.24e-85	265
evm.model.scaffold1.2392	A0A3M0KSG5	58.574	519	153	8	301	762	124	637	0.0	584
evm.model.scaffold1.2828	A0A8C3J326	48.485	231	64	7	1	178	1	229	4.86e-50	174
evm.model.scaffold1.2484	A0A8V0XX97	87.037	108	14	0	1	108	1	108	3.59e-65	203
evm.model.scaffold1.2407	A0A8C3LJE2	84.865	555	54	3	1	525	83	637	0.0	930
evm.model.scaffold1.341	A0A669QUR1	85.588	451	32	1	1	418	56	506	0.0	774
evm.model.scaffold1.3320	A0A8B9NZF3	63.924	158	48	2	1	149	1	158	8.11e-60	197
evm.model.scaffold1.3496	A0A803YEQ7	95.053	283	14	0	35	317	25	307	0.0	543
evm.model.scaffold1.2368	A0A669P9F7	95.866	774	32	0	1	774	21	794	0.0	1525
evm.model.scaffold1.3632	A0A669QWM4	79.377	257	45	3	68	318	208	462	2.47e-134	400
evm.model.scaffold1.2799	A0A803XNA6	91.018	167	15	0	24	190	91	257	1.16e-105	313
evm.model.scaffold1.3023	A0A669P7G6	75.862	116	28	0	96	211	107	222	1.53e-51	186
evm.model.scaffold1.3012	A0A803XKW1	88.462	104	12	0	91	194	16	119	6.25e-58	194
evm.model.scaffold1.1195	A0A8C3LXL6	86.121	281	35	2	2	278	104	384	5.86e-168	486
evm.model.scaffold1.3574	A0A669QWM4	65.079	126	17	1	5	103	43	168	4.38e-41	150
evm.model.scaffold1.166	A0A8V1A0T5	98.150	865	16	0	418	1282	14	878	0.0	1789
evm.model.scaffold1.3311	A0A8C2Y7D2	99.198	499	4	0	1	499	8	506	0.0	1008
evm.model.scaffold1.2651	A0A8V0XMV7	99.834	603	1	0	1	603	1	603	0.0	1258
evm.model.scaffold1.607	A0A8C2TNK0	100.000	480	0	0	1	480	88	567	0.0	935
evm.model.scaffold1.2718	A0A2I0UDD0	47.134	157	44	3	9	128	98	252	5.22e-35	132
evm.model.scaffold1.3635	A0A218VE96	59.542	262	91	2	64	311	7	267	1.93e-103	313
evm.model.scaffold1.435	A0A8C3M4M2	94.472	398	22	0	1	398	1	398	0.0	773
evm.model.scaffold1.3327	A0A669PL67	75.188	133	32	1	1	133	254	385	2.12e-58	194
evm.model.scaffold1.3015	A0A8V0XY13	78.409	88	18	1	7	94	143	229	1.99e-35	137
evm.model.scaffold1.3761	A0A2I0UPC9	54.386	114	49	2	1	113	1	112	1.89e-27	108
evm.model.scaffold1.1192	A0A803YFU1	93.458	214	14	0	1	214	198	411	1.56e-139	405
evm.model.scaffold1.470	A0A2I1E1Q4	63.000	100	35	1	24	121	93	192	6.92e-12	70.9
evm.model.scaffold1.3464	A0A226MW47	99.819	552	1	0	1	552	1	552	0.0	1143
evm.model.scaffold1.1025	A0A8V0Z9Q4	94.815	2276	111	1	1	2269	1	2276	0.0	4132
evm.model.scaffold1.1317	A0A8V0XX97	83.478	115	16	1	2	113	4	118	1.49e-63	199
evm.model.scaffold1.3648	A0A8V0ZRL8	40.860	186	84	4	2	174	253	425	1.21e-30	125
evm.model.scaffold1.2239	A0A8V0XVA7	98.472	1047	16	0	34	1080	1	1047	0.0	2144
evm.model.scaffold1.1006	A0A1D5P5M0	100.000	623	0	0	1	623	1	623	0.0	1310
evm.model.scaffold1.3193	A0A8V0YMQ7	75.000	100	25	0	3	102	50	149	3.46e-46	156
evm.model.scaffold1.358	A0A226PG24	96.970	66	2	0	2	67	1776	1841	3.00e-19	90.9
evm.model.scaffold1.1046	A0A8C2T301	99.295	709	4	1	1	709	1	708	0.0	1385
evm.model.scaffold1.2880	A0A8V0XK56	100.000	288	0	0	1	288	1	288	0.0	594
evm.model.scaffold1.2072	A0A8C3LJD3	87.342	474	60	0	5	478	169	642	0.0	845
evm.model.scaffold1.1760	A0A7K8SFA6	86.264	182	25	0	1	182	52	233	2.05e-110	328
evm.model.scaffold1.2514	A0A8V0XBL7	92.872	477	30	3	1	474	1	476	0.0	873
evm.model.scaffold1.474	A0A3M0KTB3	51.376	109	48	2	11	116	88	194	4.98e-22	97.4
evm.model.scaffold1.2371	A0A8B9DCC3	78.355	231	49	1	1	230	179	409	1.22e-118	353
evm.model.scaffold1.3608	A0A7K8SFA6	80.272	147	28	1	1	147	96	241	1.46e-75	238
evm.model.scaffold1.1767	A0A8B9VLL5	53.159	459	176	2	1	420	22	480	9.84e-153	465
evm.model.scaffold1.1013	A0A8C3LJE2	92.131	305	24	0	1	305	303	607	0.0	583
evm.model.scaffold1.1633	G1MYU4	94.974	378	19	0	1	378	1	378	0.0	719
evm.model.scaffold1.2887	A0A803YMH9	91.597	119	10	0	21	139	110	228	1.36e-70	224
evm.model.scaffold1.1022	A0A2I0TZJ3	71.930	114	31	1	1	113	72	185	3.21e-49	164
evm.model.scaffold1.2804	A0A8C2TJK9	100.000	332	0	0	1	332	1	332	0.0	687
