evm.model.scaffold1.1338	XP_048798544.1	92.763	152	11	0	1	152	1	152	2.03e-94	283
evm.model.scaffold1.3809	XP_032298826.1	98.980	98	1	0	1	98	1	98	5.89e-61	191
evm.model.scaffold1.3047	XP_003640859.1	99.612	258	1	0	1	258	1	258	0.0	540
evm.model.scaffold1.2290	OXB80179.1	99.804	511	1	0	31	541	25	535	0.0	1065
evm.model.scaffold1.1982	XP_021242095.1	77.489	231	52	0	1	231	54	284	3.90e-119	355
evm.model.scaffold1.2579	KAF4788818.1	99.291	423	3	0	1	423	1	423	0.0	788
evm.model.scaffold1.2585	XP_015710984.1	97.313	335	9	0	1	335	77	411	0.0	680
evm.model.scaffold1.1345	PKU43980.1	68.966	116	36	0	8	123	2	117	5.77e-49	162
evm.model.scaffold1.862	XP_418792.3	97.639	466	11	0	34	499	2	467	0.0	931
evm.model.scaffold1.3794	XP_032298826.1	98.980	98	1	0	1	98	1	98	5.89e-61	191
evm.model.scaffold1.2737	XP_046789946.1	76.692	266	59	1	1	266	27	289	1.33e-140	407
evm.model.scaffold1.1305	XP_040519153.1	98.086	888	16	1	63	949	107	994	0.0	1794
evm.model.scaffold1.2663	XP_015138136.2	98.498	333	1	1	1	329	1	333	0.0	644
evm.model.scaffold1.1326	PKU47136.1	66.667	123	41	0	1	123	1	123	1.43e-50	168
evm.model.scaffold1.1490	XP_021241830.1	100.000	88	0	0	1	88	18	105	2.98e-53	172
evm.model.scaffold1.1985	XP_031445050.1	98.693	306	3	1	1	305	1	306	0.0	612
evm.model.scaffold1.1041	XP_048798623.1	86.916	214	24	2	1	210	19	232	1.09e-125	364
evm.model.scaffold1.2730	XP_001233657.2	100.000	229	0	0	1	229	1	229	7.22e-169	474
evm.model.scaffold1.2582	POI29297.1	59.770	87	25	1	24	110	13	89	1.15e-21	97.8
evm.model.scaffold1.2376	MCQ4078419.1	94.737	171	9	0	1	171	347	517	4.56e-107	326
evm.model.scaffold1.1497	PKU30959.1	57.798	109	44	1	6	114	5	111	1.51e-31	119
evm.model.scaffold1.1342	KAF4803659.1	66.667	84	28	0	9	92	58	141	2.47e-29	113
evm.model.scaffold1.307	XP_048808156.1	94.845	97	5	0	1	97	131	227	5.16e-56	188
evm.model.scaffold1.1979	KAF1487044.1	68.919	74	22	1	1	73	27	100	6.21e-25	103
evm.model.scaffold1.3753	XP_040518898.1	97.527	1294	20	2	1	1294	273	1554	0.0	2598
evm.model.scaffold1.1302	KFV05530.1	83.117	231	35	2	685	911	1	231	1.54e-124	387
evm.model.scaffold1.1529	XP_015709991.2	94.309	984	53	1	150	1133	2	982	0.0	1872
evm.model.scaffold1.1269	MCQ4179290.1	86.943	628	82	0	1	628	137	764	0.0	1130
evm.model.scaffold1.1001	PKU44935.1	73.913	46	12	0	2	47	286	331	1.51e-12	73.6
evm.model.scaffold1.2823	XP_048798544.1	90.187	214	21	0	1	214	19	232	5.70e-137	393
evm.model.scaffold1.2545	XP_042724559.1	99.797	492	1	0	1	492	1	492	0.0	1020
evm.model.scaffold1.2734	NP_001034415.2	95.388	412	14	2	1	407	1	412	0.0	754
evm.model.scaffold1.1453	XP_052521671.1	95.506	178	8	0	210	387	55	232	1.14e-115	347
evm.model.scaffold1.1385	XP_040515526.1	82.781	151	26	0	1	151	34	184	7.59e-83	255
evm.model.scaffold1.2812	XP_025002525.1	74.194	62	14	1	3	64	136	195	2.88e-18	87.0
evm.model.scaffold1.1942	XP_031445069.1	99.780	911	2	0	1	911	1	911	0.0	1857
evm.model.scaffold1.1902	AAC60280.1	51.163	301	138	4	7	305	7	300	3.77e-77	252
evm.model.scaffold1.2526	MCQ4179290.1	94.276	297	17	0	3	299	482	778	0.0	573
evm.model.scaffold1.2266	XP_048796445.1	98.441	449	7	0	46	494	1861	2309	0.0	896
evm.model.scaffold1.817	NP_001006364.1	99.597	744	3	0	1	744	1	744	0.0	1534
evm.model.scaffold1.2505	XP_015710848.1	99.257	269	2	0	1	269	1	269	0.0	551
evm.model.scaffold1.886	XP_418802.4	95.329	835	39	0	1	835	1	835	0.0	1628
evm.model.scaffold1.1231	XP_048798544.1	86.087	115	16	0	1	115	118	232	8.98e-64	204
evm.model.scaffold1.3797	KAJ7415293.1	43.137	153	71	2	33	170	4	155	4.09e-28	117
evm.model.scaffold1.907	MCQ4187459.1	91.709	398	33	0	1	398	181	578	0.0	751
evm.model.scaffold1.483	XP_040521853.1	96.562	1280	42	1	1	1280	1	1278	0.0	2566
evm.model.scaffold1.2542	XP_042664775.1	99.319	734	5	0	1	734	4	737	0.0	1504
evm.model.scaffold1.2815	PKU42186.1	47.396	192	72	6	8	174	140	327	2.11e-30	129
evm.model.scaffold1.1382	XP_042725320.1	98.598	428	4	1	1	426	1	428	0.0	819
evm.model.scaffold1.1576	XP_021244344.1	68.182	66	21	0	22	87	15	80	7.12e-22	92.0
evm.model.scaffold1.3790	XP_040521151.2	92.405	395	30	0	1	395	1	395	0.0	760
evm.model.scaffold1.1945	XP_052521671.1	85.106	94	14	0	130	223	3	96	6.26e-47	165
evm.model.scaffold1.48	XP_015708234.1	93.708	747	47	0	1	747	1	747	0.0	1447
evm.model.scaffold1.1081	XP_052629063.1	77.108	83	18	1	1	82	147	229	2.78e-34	129
evm.model.scaffold1.1873	KAJ7406321.1	65.517	58	20	0	1	58	1	58	1.91e-17	82.4
evm.model.scaffold1.1905	XP_031466241.1	63.218	87	32	0	2	88	687	773	1.90e-22	103
evm.model.scaffold1.1163	PKU39372.1	59.043	188	27	1	1	138	43	230	8.27e-62	205
evm.model.scaffold1.2502	KFV05530.1	87.826	115	11	1	1	112	132	246	8.75e-60	195
evm.model.scaffold1.2329	WP_255995944.1	83.221	149	23	1	1	147	27	175	1.27e-83	256
evm.model.scaffold1.1494	XP_046766206.1	99.375	480	3	0	40	519	174	653	0.0	971
evm.model.scaffold1.1926	XP_013802845.1	84.071	113	18	0	18	130	39	151	1.25e-64	205
evm.model.scaffold1.3080	XP_040511196.1	70.225	178	46	2	1	176	85	257	2.85e-79	246
evm.model.scaffold1.11	XP_009978295.1	53.448	58	27	0	26	83	118	175	1.84e-11	68.9
evm.model.scaffold1.560	XP_010710838.1	100.000	200	0	0	1	200	1	200	7.72e-146	414
evm.model.scaffold1.650	XP_048808156.1	94.845	97	5	0	1	97	131	227	1.40e-55	182
evm.model.scaffold1.3162	XP_031446855.1	99.464	560	3	0	1	560	1	560	0.0	1169
evm.model.scaffold1.3237	NP_001041719.1	100.000	193	0	0	1	193	1	193	2.49e-141	402
evm.model.scaffold1.1791	XP_048788127.1	79.433	423	51	3	1	389	143	563	0.0	661
evm.model.scaffold1.728	MCQ4078419.1	75.352	284	40	1	99	352	149	432	6.13e-145	431
evm.model.scaffold1.1659	PKU46079.1	68.421	152	46	1	1	152	1	150	9.55e-64	202
evm.model.scaffold1.113	NP_001026129.2	94.048	336	15	2	1	335	1	332	0.0	631
evm.model.scaffold1.1156	PKU41228.1	52.471	263	76	1	1	214	116	378	3.59e-84	267
evm.model.scaffold1.3455	XP_025003914.2	94.482	888	49	0	1	888	1	888	0.0	1707
evm.model.scaffold1.3383	XP_048788127.1	90.393	229	22	0	78	306	334	562	5.39e-142	424
evm.model.scaffold1.5	XP_031460754.1	77.017	409	85	3	126	532	6	407	0.0	652
evm.model.scaffold1.564	PKU44190.1	51.643	639	256	4	100	686	1	638	0.0	576
evm.model.scaffold1.2294	MCQ4078419.1	80.117	171	34	0	41	211	156	326	1.56e-88	280
evm.model.scaffold1.654	XP_042673244.1	99.005	201	1	1	1	200	1	201	2.03e-145	413
evm.model.scaffold1.1938	MCQ4187465.1	83.333	132	22	0	7	138	362	493	1.90e-69	232
evm.model.scaffold1.369	XP_021242095.1	71.488	242	69	0	55	296	1	242	4.65e-114	345
evm.model.scaffold1.3165	OXB69397.1	99.663	297	1	0	1	297	12	308	0.0	612
evm.model.scaffold1.2253	XP_050623552.1	73.356	1764	346	13	1	1757	1	1647	0.0	2549
evm.model.scaffold1.3044	XP_031446806.1	93.366	1025	67	1	1	1025	1	1024	0.0	1893
evm.model.scaffold1.577	XP_042744516.1	90.244	123	12	0	1	123	2	124	1.34e-77	238
evm.model.scaffold1.855	XP_015709534.1	98.423	2220	9	1	56	2275	21	2214	0.0	4553
evm.model.scaffold1.3452	XP_042689284.1	98.688	1905	23	1	188	2090	52	1956	0.0	3842
evm.model.scaffold1.3230	XP_040404561.1	97.521	242	6	0	29	270	8	249	1.83e-172	486
evm.model.scaffold1.3004	XP_015711329.1	98.065	310	5	1	1	309	1	310	0.0	617
evm.model.scaffold1.3087	MCQ4187459.1	90.683	322	29	1	3	323	249	570	0.0	600
evm.model.scaffold1.70	XP_052548261.1	90.501	1337	55	8	1	1336	1	1266	0.0	2424
evm.model.scaffold1.2538	NP_001001291.2	99.363	157	1	0	1	157	1	157	1.65e-108	317
evm.model.scaffold1.1466	PKU42709.1	54.088	159	60	4	25	171	9	166	2.82e-38	146
evm.model.scaffold1.703	XP_015709263.1	95.886	316	13	0	1	316	1	316	0.0	639
evm.model.scaffold1.2431	NP_001186316.1	97.710	393	9	0	1	393	1	393	0.0	813
evm.model.scaffold1.681	XP_015709352.1	96.272	751	25	1	1	748	10	760	0.0	1425
evm.model.scaffold1.3335	XP_040515526.1	83.193	119	20	0	61	179	10	128	4.79e-65	209
evm.model.scaffold1.1595	XP_021244878.1	99.798	992	2	0	54	1045	14	1005	0.0	2002
evm.model.scaffold1.3174	XP_015138428.1	99.408	169	1	0	1	169	1	169	1.87e-108	317
evm.model.scaffold1.465	XP_048798544.1	83.582	134	12	2	1	129	1	129	1.40e-71	224
evm.model.scaffold1.2055	XP_048788127.1	82.456	114	15	1	2	115	199	307	1.06e-55	193
evm.model.scaffold1.3627	XP_040515526.1	83.417	199	33	0	1	199	34	232	5.42e-117	342
evm.model.scaffold1.941	XP_031452993.1	50.685	73	25	1	50	122	188	249	1.39e-10	69.7
evm.model.scaffold1.2992	NXF28431.1	86.806	144	19	0	1	144	212	355	1.36e-84	263
evm.model.scaffold1.171	XP_015708398.1	98.611	432	4	1	1	432	1	430	0.0	854
evm.model.scaffold1.2480	XP_015710773.1	99.694	653	2	0	1	653	27	679	0.0	1345
evm.model.scaffold1.3281	MCQ4179288.1	69.182	159	19	1	1	129	292	450	9.37e-59	206
evm.model.scaffold1.3758	XP_048787427.1	53.982	226	64	5	1	187	1	225	1.59e-63	206
evm.model.scaffold1.2487	PKU38184.1	63.732	284	90	1	2	272	214	497	4.39e-119	361
evm.model.scaffold1.2404	MCQ4078419.1	89.286	224	24	0	38	261	177	400	2.31e-141	417
evm.model.scaffold1.1592	PKU43063.1	52.985	134	61	1	22	155	1	132	3.42e-39	144
evm.model.scaffold1.3332	XP_052521671.1	81.726	197	27	3	1	188	36	232	2.40e-105	312
evm.model.scaffold1.2052	XP_048788127.1	82.672	479	77	1	1	479	143	615	0.0	809
evm.model.scaffold1.3031	PKU31918.1	39.416	137	54	2	31	138	30	166	4.49e-19	90.5
evm.model.scaffold1.2995	MCQ4078689.1	74.324	74	19	0	1	74	11	84	4.07e-32	118
evm.model.scaffold1.136	OXB65544.1	88.789	223	16	1	148	370	11	224	2.74e-96	296
evm.model.scaffold1.2351	XP_015710691.1	98.834	1201	14	0	1	1201	16	1216	0.0	2486
evm.model.scaffold1.3611	XP_021242398.1	96.677	1264	42	0	344	1607	79	1342	0.0	2551
evm.model.scaffold1.3620	MCQ4078419.1	95.279	233	11	0	110	342	283	515	6.27e-156	464
evm.model.scaffold1.2668	PKU33063.1	67.521	117	38	0	7	123	2	118	3.52e-50	166
evm.model.scaffold1.2444	MCQ4078419.1	84.559	136	19	1	65	198	181	316	1.58e-68	229
evm.model.scaffold1.1610	XP_015709976.1	99.776	894	2	0	1	894	1	894	0.0	1850
evm.model.scaffold1.1204	MCQ4187465.1	77.570	321	69	2	207	526	16	334	1.95e-160	483
evm.model.scaffold1.1287	PKU40028.1	55.882	170	48	4	1	162	11	161	1.85e-46	165
evm.model.scaffold1.2114	PKU38106.1	54.867	113	42	3	1	113	128	231	7.11e-26	108
evm.model.scaffold1.437	KAG8138933.1	99.216	255	2	0	1	255	76	330	0.0	521
evm.model.scaffold1.1030	PKU40855.1	69.697	99	30	0	9	107	47	145	1.47e-40	142
evm.model.scaffold1.2741	XP_048786295.1	95.300	383	18	0	1	383	633	1015	0.0	771
evm.model.scaffold1.318	XP_048798544.1	87.568	185	23	0	1	185	48	232	1.26e-111	328
evm.model.scaffold1.3593	XP_031447107.1	98.325	418	4	1	291	705	24	441	0.0	856
evm.model.scaffold1.1333	KFZ67442.1	69.149	94	24	1	47	135	51	144	9.26e-37	133
evm.model.scaffold1.1244	XP_019330511.1	71.975	157	44	0	61	217	83	239	2.03e-69	230
evm.model.scaffold1.605	XP_015709325.1	98.106	1320	24	1	871	2190	1	1319	0.0	2636
evm.model.scaffold1.2701	RMB98874.1	94.444	72	3	1	7	77	60	131	2.10e-21	98.2
evm.model.scaffold1.1621	KAF4794117.1	67.143	70	17	1	101	170	97	160	2.04e-21	95.9
evm.model.scaffold1.910	PKU33328.1	69.841	126	34	2	1	123	29	153	4.98e-50	169
evm.model.scaffold1.3554	NXF28431.1	80.476	210	41	0	1	210	52	261	5.18e-119	353
evm.model.scaffold1.3308	XP_015138501.1	97.717	657	14	1	1	656	1	657	0.0	1318
evm.model.scaffold1.800	MCQ4179290.1	92.739	482	35	0	1	482	297	778	0.0	915
evm.model.scaffold1.1839	XP_048788127.1	87.608	347	42	1	4	350	178	523	0.0	627
evm.model.scaffold1.2671	XP_048803251.1	90.417	240	23	0	1	240	264	503	2.32e-153	451
evm.model.scaffold1.914	KAF4793204.1	94.464	289	12	2	134	422	274	558	0.0	567
evm.model.scaffold1.1037	PKU40855.1	68.750	96	30	0	9	104	47	142	2.67e-38	136
evm.model.scaffold1.699	NXP12626.1	97.531	81	2	0	24	104	1	81	4.33e-51	167
evm.model.scaffold1.1280	KAF1441337.1	65.979	97	32	1	11	106	19	115	4.47e-35	127
evm.model.scaffold1.3348	RMC02393.1	86.802	197	25	1	4	199	31	227	1.69e-128	372
evm.model.scaffold1.1617	XP_031445321.1	99.485	388	2	0	1	388	54	441	0.0	787
evm.model.scaffold1.804	XP_031459119.1	55.236	382	102	8	58	437	20	334	7.83e-122	372
evm.model.scaffold1.372	XP_015708712.1	93.922	2106	128	0	1	2106	1	2106	0.0	4099
evm.model.scaffold1.314	POI32807.1	93.269	416	28	0	1	416	1	416	0.0	808
evm.model.scaffold1.82	XP_048807542.1	60.103	1559	543	11	108	1657	1	1489	0.0	1737
evm.model.scaffold1.142	KAJ7425634.1	60.989	182	66	2	2	178	122	303	1.07e-62	207
evm.model.scaffold1.1861	KFP13593.1	69.307	101	31	0	8	108	38	138	3.61e-43	151
evm.model.scaffold1.1247	XP_015710357.1	97.368	266	7	0	59	324	19	284	0.0	539
evm.model.scaffold1.2258	PKC06542.1	60.976	82	29	1	17	95	147	228	3.22e-08	60.8
evm.model.scaffold1.1171	PKU39892.1	46.957	115	33	1	1	87	16	130	2.68e-21	94.4
evm.model.scaffold1.285	XP_048789750.1	96.146	493	19	0	1	493	524	1016	0.0	991
evm.model.scaffold1.972	XP_040520106.1	95.581	1041	44	2	1	1040	23	1062	0.0	1996
evm.model.scaffold1.2836	NP_001310136.1	98.742	477	6	0	30	506	27	503	0.0	981
evm.model.scaffold1.3550	PKU48777.1	60.984	305	84	1	82	351	49	353	3.81e-119	363
evm.model.scaffold1.2781	XP_031408727.1	98.187	386	6	1	3	388	16	400	0.0	775
evm.model.scaffold1.823	POI32623.1	83.690	374	60	1	1	374	1	373	0.0	604
evm.model.scaffold1.1207	XP_048788127.1	85.813	289	41	0	1	289	238	526	2.21e-177	514
evm.model.scaffold1.2117	KFZ55817.1	90.000	50	5	0	64	113	2	51	5.05e-24	97.4
evm.model.scaffold1.1284	XP_048795027.1	61.746	630	199	8	2200	2802	28	642	0.0	694
evm.model.scaffold1.639	WP_266162320.1	85.217	115	17	0	1	115	3	117	1.40e-63	199
evm.model.scaffold1.2533	MCQ4179290.1	94.966	298	15	0	2	299	481	778	0.0	581
evm.model.scaffold1.310	XP_052561607.1	87.912	273	33	0	36	308	1	273	9.65e-172	487
evm.model.scaffold1.497	XP_013802845.1	65.517	87	30	0	114	200	64	150	4.59e-29	117
evm.model.scaffold1.1034	PKU40855.1	69.697	99	30	0	9	107	47	145	7.87e-41	142
evm.model.scaffold1.2110	KAI1243186.1	98.936	564	6	0	115	678	31	594	0.0	1173
evm.model.scaffold1.1614	XP_048798623.1	83.333	228	29	1	7	234	14	232	1.06e-129	376
evm.model.scaffold1.1200	XP_048786336.1	89.899	198	20	0	2	199	47	244	3.96e-112	343
evm.model.scaffold1.1933	WP_255995944.1	83.562	146	20	1	3	148	41	182	6.70e-78	241
evm.model.scaffold1.426	XP_040519338.1	97.059	408	12	0	1	408	159	566	0.0	822
evm.model.scaffold1.247	XP_021242095.1	77.368	190	42	1	9	198	58	246	6.95e-92	285
evm.model.scaffold1.452	KAJ7408589.1	79.469	565	78	1	70	634	22	548	0.0	933
evm.model.scaffold1.918	PKU30031.1	63.043	184	38	1	1	154	1	184	1.53e-71	224
evm.model.scaffold1.2121	XP_015137830.2	97.233	795	17	4	1	793	44	835	0.0	1588
evm.model.scaffold1.3557	XP_048788127.1	84.291	261	41	0	1	261	237	497	3.94e-156	459
evm.model.scaffold1.3388	PKU32679.1	75.758	66	14	1	2	67	8	71	2.83e-22	93.6
evm.model.scaffold1.519	XP_021241633.1	97.064	545	14	1	18	560	2	546	0.0	1094
evm.model.scaffold1.808	NP_001383797.1	100.000	801	0	0	1	801	1	801	0.0	1666
evm.model.scaffold1.1240	XP_046779323.1	60.784	153	35	1	10	137	82	234	2.78e-49	171
evm.model.scaffold1.2400	MCQ4179277.1	73.793	145	36	1	1	143	46	190	3.07e-71	226
evm.model.scaffold1.3201	NXS63132.1	96.491	456	12	1	1	452	1	456	0.0	909
evm.model.scaffold1.2951	XP_040515526.1	88.079	151	18	0	1	151	34	184	8.70e-91	276
evm.model.scaffold1.2395	MCQ4078419.1	95.690	232	10	0	1	232	286	517	5.09e-157	456
evm.model.scaffold1.3069	XP_038024471.1	68.056	72	23	0	127	198	20	91	1.43e-25	111
evm.model.scaffold1.196	XP_015708369.1	99.496	397	2	0	1	397	1	397	0.0	815
evm.model.scaffold1.3241	XP_040520578.1	89.286	252	27	0	390	641	1	252	8.22e-128	417
evm.model.scaffold1.3177	XP_040519413.1	99.722	720	2	0	1	720	44	763	0.0	1484
evm.model.scaffold1.879	XP_040521347.1	99.155	592	5	0	1	592	1	592	0.0	1202
evm.model.scaffold1.3624	WP_255995944.1	74.576	59	13	2	1	58	27	84	1.84e-13	74.3
evm.model.scaffold1.1168	PKU39892.1	46.957	115	33	1	1	87	16	130	1.56e-21	94.4
evm.model.scaffold1.2440	XP_015710720.1	100.000	291	0	0	1	291	1	291	0.0	600
evm.model.scaffold1.1878	PKU43598.1	80.435	276	54	0	1	276	89	364	1.29e-156	457
evm.model.scaffold1.749	XP_044108478.1	94.949	99	5	0	20	118	91	189	6.32e-64	204
evm.model.scaffold1.502	NP_001188397.2	98.350	303	5	0	1	303	1	303	0.0	618
evm.model.scaffold1.1551	XP_040520897.1	95.958	569	20	2	1	566	1	569	0.0	1130
evm.model.scaffold1.3170	OXB79896.1	95.252	337	9	1	1	337	1	330	0.0	650
evm.model.scaffold1.2091	MCQ4078419.1	87.963	108	13	0	1	108	286	393	3.29e-63	211
evm.model.scaffold1.222	KFU97725.1	85.484	124	18	0	13	136	43	166	1.08e-68	218
evm.model.scaffold1.2447	XP_032298516.1	99.018	2851	27	1	1	2851	1	2850	0.0	5853
evm.model.scaffold1.1458	WP_255991770.1	85.806	155	22	0	168	322	8	162	3.84e-92	281
evm.model.scaffold1.2392	RMC16242.1	58.574	519	153	8	301	762	124	637	0.0	584
evm.model.scaffold1.2828	PKU42412.1	65.278	144	30	3	1	125	1	143	1.60e-49	173
evm.model.scaffold1.2484	MCQ4078419.1	89.720	107	11	0	2	108	220	326	9.44e-61	204
evm.model.scaffold1.2407	XP_048788127.1	82.703	555	66	3	1	525	18	572	0.0	908
evm.model.scaffold1.341	XP_048788127.1	81.535	417	44	1	2	385	199	615	0.0	679
evm.model.scaffold1.3320	XP_013802845.1	62.581	155	49	2	4	149	1	155	1.44e-57	188
evm.model.scaffold1.3496	XP_010707588.1	95.053	283	14	0	35	317	25	307	0.0	543
evm.model.scaffold1.2368	XP_042725332.1	95.349	774	36	0	1	774	1	774	0.0	1533
evm.model.scaffold1.3632	PKU43580.1	63.526	329	88	3	1	297	1	329	2.95e-132	391
evm.model.scaffold1.2799	XP_048788127.1	87.730	163	20	0	24	186	326	488	1.93e-95	300
evm.model.scaffold1.3023	PKU47845.1	46.479	213	99	2	9	206	181	393	7.66e-50	177
evm.model.scaffold1.3012	XP_042722708.1	85.437	103	15	0	92	194	515	617	3.05e-51	188
evm.model.scaffold1.1195	MCQ4078419.1	86.833	281	33	2	2	278	23	303	1.44e-168	487
evm.model.scaffold1.3574	XP_031470440.1	63.780	127	18	1	5	103	102	228	3.04e-42	158
evm.model.scaffold1.166	XP_052552703.1	97.182	887	25	0	396	1282	1	887	0.0	1809
evm.model.scaffold1.3311	XP_015711655.1	99.198	499	4	0	1	499	8	506	0.0	1008
evm.model.scaffold1.2651	XP_042695865.1	100.000	603	0	0	1	603	1	603	0.0	1262
evm.model.scaffold1.607	XP_015709155.2	100.000	480	0	0	1	480	270	749	0.0	938
evm.model.scaffold1.2718	PKU44058.1	47.134	157	44	3	9	128	98	252	1.29e-34	132
evm.model.scaffold1.3635	OWK63912.1	59.542	262	91	2	64	311	7	267	4.78e-103	313
evm.model.scaffold1.435	XP_048807415.1	94.472	398	22	0	1	398	1	398	0.0	776
evm.model.scaffold1.3327	XP_048798544.1	77.500	120	27	0	1	120	48	167	1.59e-57	189
evm.model.scaffold1.3015	KFV16626.1	77.273	88	19	1	7	94	15	101	7.42e-35	136
evm.model.scaffold1.3761	KAJ7415617.1	58.333	108	44	1	1	107	12	119	1.48e-31	125
evm.model.scaffold1.1192	XP_048798623.1	93.458	214	14	0	1	214	19	232	8.72e-143	408
evm.model.scaffold1.470	PKY16063.1	63.000	100	35	1	24	121	93	192	1.71e-11	70.9
evm.model.scaffold1.3464	OXB59462.1	99.819	552	1	0	1	552	1	552	0.0	1143
evm.model.scaffold1.1025	XP_040519596.1	94.693	2280	114	1	1	2273	1	2280	0.0	4134
evm.model.scaffold1.1317	MCQ4078419.1	88.496	113	10	1	4	113	224	336	2.39e-60	203
evm.model.scaffold1.3648	XP_048786376.1	73.596	178	47	0	1	178	155	332	6.85e-81	253
evm.model.scaffold1.2239	XP_025003051.2	98.472	1047	16	0	34	1080	1	1047	0.0	2144
evm.model.scaffold1.1006	XP_015137154.1	100.000	623	0	0	1	623	1	623	0.0	1310
evm.model.scaffold1.3193	WP_255991777.1	66.055	109	37	0	3	111	45	153	5.25e-44	151
evm.model.scaffold1.358	OXB78628.1	96.970	66	2	0	2	67	1776	1841	7.40e-19	90.9
evm.model.scaffold1.1046	XP_015710504.1	99.295	709	4	1	1	709	1	708	0.0	1385
evm.model.scaffold1.2880	NP_001264336.1	100.000	288	0	0	1	288	1	288	0.0	594
evm.model.scaffold1.2072	XP_048803251.1	90.717	474	44	0	5	478	169	642	0.0	870
evm.model.scaffold1.1760	NXF28431.1	86.264	182	25	0	1	182	52	233	5.07e-110	328
evm.model.scaffold1.2514	XP_015710853.1	93.895	475	25	3	1	474	1	472	0.0	917
evm.model.scaffold1.474	RMC13980.1	51.376	109	48	2	11	116	88	194	1.23e-21	97.4
evm.model.scaffold1.2371	WP_255995944.1	83.550	231	38	0	1	231	9	239	1.36e-134	388
evm.model.scaffold1.3608	WP_143413434.1	80.272	147	28	1	1	147	65	210	5.98e-76	235
evm.model.scaffold1.1767	XP_053914607.1	50.545	459	184	4	1	420	1	455	2.22e-149	444
evm.model.scaffold1.1013	XP_048788491.1	90.492	305	29	0	1	305	323	627	0.0	574
evm.model.scaffold1.1633	XP_052553584.1	94.974	378	19	0	1	378	1	378	0.0	721
evm.model.scaffold1.2887	MCQ4078419.1	91.453	117	10	0	23	139	218	334	6.36e-67	221
evm.model.scaffold1.1022	WP_255991770.1	80.531	113	22	0	1	113	50	162	3.65e-58	187
evm.model.scaffold1.2804	XP_015711149.2	100.000	332	0	0	1	332	1	332	0.0	687
evm.model.scaffold1.954	XP_015709733.1	94.417	806	44	1	9	814	9	813	0.0	1587
evm.model.scaffold1.1321	PKU48831.1	63.158	76	26	1	3	76	58	133	5.28e-25	105
evm.model.scaffold1.3778	XP_048794795.1	81.002	479	87	3	1	477	57	533	0.0	601
evm.model.scaffold1.950	XP_003207328.1	99.751	402	1	0	1	402	1	402	0.0	838
evm.model.scaffold1.1310	XP_031465740.1	99.671	911	3	0	1	911	1	911	0.0	1873
evm.model.scaffold1.3154	XP_048798544.1	71.495	214	22	2	1	175	19	232	4.76e-98	293
evm.model.scaffold1.1914	WP_255991770.1	82.727	110	19	0	1	110	47	156	8.88e-59	189
